ARMAS MEDIOS;DEPARTAMENTO;MUNICIPIO;FECHA HECHO;DELITO ;GENERO;AGRUPA EDAD PERSONA;CODIGO DANE;CANTIDAD
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/07/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);20/07/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/07/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/07/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);30/07/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);31/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);31/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/08/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);4/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);4/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);8/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);9/08/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);10/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/08/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);19/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);19/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);20/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);23/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);23/08/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/08/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/08/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);29/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);3/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);3/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);4/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);4/09/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/09/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);15/09/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/09/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);29/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);30/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);2/10/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);3/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);8/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);8/10/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);23/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/10/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);29/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);3/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);5/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);5/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);5/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);6/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);6/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);11/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);15/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/12/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);1/12/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/12/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/12/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/12/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MURINDÓ;11/04/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;05475000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NARIÑO;10/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05483000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECHÍ;5/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05495000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECOCLÍ;11/04/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;05490000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECOCLÍ;1/05/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;05490000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECOCLÍ;1/05/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05490000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;PEÑOL;6/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05541000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;PUERTO NARE;8/08/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;05585000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;26/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;7/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;5/10/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;5/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SALGAR;12/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;05642000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SALGAR;5/05/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05642000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SALGAR;21/09/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05642000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SALGAR;15/12/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;05642000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SALGAR;24/12/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05642000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN CARLOS;13/04/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05649000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN JUAN DE URABÁ;1/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05659000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN PEDRO;2/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05664000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN PEDRO;6/05/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05664000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA BÁRBARA;22/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05679000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA BÁRBARA;22/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;05679000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTO DOMINGO;30/12/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05690000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;1/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;11/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;23/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;27/03/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;14/04/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;23/08/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;23/08/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;05837000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;URRAO;3/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05847000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;URRAO;23/04/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;05847000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VENECIA;9/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05861000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YALÍ;6/11/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05885000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;25/07/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;13/12/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;ZARAGOZA;17/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05895000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;ZARAGOZA;11/05/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;05895000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);5/01/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);6/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);16/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;81001000;1
