ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;DELITO ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;14/06/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;09/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;10/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;16/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;MENORES;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;22/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05615000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;25/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN FRANCISCO;08/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05652000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN LUIS;17/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;05660000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN PEDRO;31/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05664000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA ROSA DE OSOS;20/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;MENORES;05686000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA ROSA DE OSOS;06/07/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;05686000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SANTA ROSA DE OSOS;02/10/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;05686000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SEGOVIA;20/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05736000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TARSO;10/06/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05792000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TITIRIBÍ;23/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;05809000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TITIRIBÍ;16/10/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05809000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TITIRIBÍ;17/10/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05809000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TOLEDO;18/04/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;05819000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;URAMITA;06/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;05842000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;URRAO;14/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;05847000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VEGACHÍ;02/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05858000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VENECIA;06/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;05861000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VENECIA;06/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;05861000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;07/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YOLOMBÓ;12/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;05890000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;ZARAGOZA;05/01/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;05895000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);21/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUQUITA;02/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;81065000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;TAME;04/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;81794000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;TAME;15/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;81794000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);01/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);08/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);19/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);24/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);01/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);06/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);06/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);07/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);08/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);19/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);31/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);21/04/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);03/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);12/05/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);12/05/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);14/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);15/05/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);15/05/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);24/05/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);27/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);01/06/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);02/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);02/06/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);02/06/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);09/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);20/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);21/06/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;MENORES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);17/07/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);18/07/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);19/07/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);22/07/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);06/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);10/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);10/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);13/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);14/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);16/08/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);16/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);15/09/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);15/09/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);07/10/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);27/11/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);04/12/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;GALAPA;08/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08296000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;GALAPA;14/04/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;08296000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;GALAPA;27/04/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08296000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;GALAPA;11/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08296000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;GALAPA;26/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08296000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;GALAPA;02/10/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08296000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;MALAMBO;12/04/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;08433000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;MALAMBO;05/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;08433000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;MALAMBO;05/12/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08433000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SABANALARGA;06/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08638000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;10/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;20/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;08/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08758000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;24/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;08/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;03/04/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;14/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;15/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;25/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;26/06/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;05/07/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;11/07/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;24/07/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;12/08/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;08758000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;SOLEDAD;14/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;08758000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;ARJONA;25/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13052000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;ARJONA;06/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;13052000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;ARJONA;20/05/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;13052000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;ARJONA;05/07/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13052000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CANTAGALLO;24/07/2022;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;13160000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);01/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);04/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);05/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);08/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);14/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);16/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;2
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);17/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);17/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;2
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);22/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);23/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);26/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);27/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);27/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);29/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);29/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);31/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);01/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);01/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;2
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);04/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);07/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);08/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);10/02/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);11/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);14/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);19/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);19/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;2
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);19/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;MENORES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);20/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);04/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);07/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);10/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);10/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);11/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);11/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);13/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);23/03/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);28/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;13001000;1
